id,idcc,label
374fcc4f-4411-47fc-ba73-f23ec5477e9c,9411,"Convention collective départementale des exploitations agricoles Loir et Cher"
c68ea490-3a26-4d5b-bf6e-00929197ae93,9412,"Convention collective départementale des ETAR CUMA Loir et Cher"
ae056d36-641f-4f65-8bb5-bca08448828b,9413,"Convention collective départementale des exploitations pépinières horticulture Loir et Cher"
0679e7ca-affb-42b1-aac6-d38d4a2205df,9421,"Convention collective départementale des exploitations agricoles Loire"
e8389fa0-4420-45df-90b9-dc7032cfc3cb,9422,"Convention collective départementale des CUMA Loire"
f33901f3-f7ab-4938-9601-189ee6766295,9441,"Convention collective départementale des exploitations agricoles Loire Atlantique"
e7aafe75-b62c-479f-b360-ccaa56b50900,9442,"Convention collective départementale des exploitations pépinières horticulture Loire Atlantique"
e0d46e87-c596-402b-8ba2-1f5917836ad0,9444,"Convention collective départementale des exploitations maraîchères Loire Atlantique"
a56067c6-7b24-4ec5-b573-5f5b615fd894,9451,"Convention collective départementale des exploitations polyculture élevage Loiret"
c2b3c283-1a0b-48d5-a182-4ca71273a4c2,9452,"Convention collective départementale des CUMA Loiret"
292c2bda-3462-4be6-abc4-5028028603af,9456,"Convention collective départementale des exploitations cultures spécialisées Loiret"
25ad75b2-6626-4397-b907-67cb6e835151,9461,"Convention collective départementale des exploitations agricoles Lot"
ac45476a-6b2e-4171-a72b-27f690de09a2,9471,"Convention collective départementale des exploitations agricoles Lot et Garonne"
d775f29d-61cc-4d15-a191-a2d064765a52,9472,"Convention collective départementale des exploitations pépinières horticulture Lot et Garonne"
05f3f050-62a2-4677-a69a-cdca27e01491,9491,"Convention collective départementale des exploitations polyculture, élevage Maine et Loire"
dc35ef24-14a1-475a-ad31-5f6580ac2ccc,9492,"Convention collective départementale des exploitations pépinières horticulture Maine et Loire"
b4701df7-ccbf-403c-9498-d6a3c7b96dbf,9493,"Convention collective départementale des champignonnières Maine et Loire"
0c419aa5-692e-4992-8718-ae7ade0babcd,9494,"Convention collective départementale des exploitations maraîchères Maine et Loire"
115b982e-cad9-4ec6-b20b-71cd3c6726eb,9497,"Convention collective départementale des producteurs graines Maine et Loire"
e074ac8a-457a-499c-bbc4-d38fdb0361f3,9501,"Convention collective départementale des exploitations agricoles Manche"
bfb67952-6283-4429-88f1-bcb564c18e50,9502,"Convention collective départementale des exploitations pépinières horticulture Manche"
d0a5df29-ee08-4ad6-89e4-5ff39898583c,9521,"Convention collective départementale des polyculture pépinières horticulture CUMA Haute Marne"
14165eec-eb3e-4904-8c42-a6682b8cdc15,9531,"Convention collective départementale des exploitations polyculture élevage Mayenne"
fcd104d3-cd3f-43d9-8dcb-e1c5450f5ae6,9532,"Convention collective départementale des exploitations pépinières horticulture Mayenne"
2e7efd46-0a85-4e29-b0e0-3af000489f10,9561,"Convention collective départementale des exploitations polyculture élevage Morbihan"
7e61964f-b3e3-4eb6-8a5a-e16d25fb7e1c,9562,"Convention collective départementale des exploitations pépinières horticulture Morbihan"
ab8e403b-3df5-4e4d-af7f-6f7b8bfe29a2,9581,"Convention collective départementale des exploitations forestières Nièvre"
d0bf6458-8fd0-4039-a294-100f1d6a91b4,9591,"Convention collective départementale des exploitations polyculture élevage Nord"
14172897-55b7-4f3b-ae74-17ec1b2bb774,9592,"Convention collective départementale des exploitations pépinières horticulture Nord"
7c2f65c2-c172-4b9a-abb7-770f367f5eef,9601,"Convention collective départementale des exploitations polyculture élevage Oise"
0f8b134b-be03-42bc-98df-cd7ceae98f58,9602,"Convention collective départementale des exploitations forestières Oise"
3ea3357a-dfb3-4e74-afaf-a5105f2fd0d1,9603,"Convention collective départementale des exploitations pépinières horticulture Oise"
336c1947-3db4-47bb-bfc5-c84e211890f8,9612,"Convention collective départementale des exploitations polyculture élevage Orne"
ee529b2a-70ce-4c18-a99d-9ba85b560722,9613,"Convention collective départementale des exploitations pépinières horticulture Orne"
87ffb2c4-9b0c-4c21-97cb-07795440f934,9621,"Convention collective départementale des exploitations polyculture élevage Pas de Calais"
d1ad7668-8d54-4c27-aba1-b9c527873e54,9622,"Convention collective départementale des exploitations pépinières horticulture Pas de Calais "
fc521d7b-b3fb-4dc7-9abc-fa7e61e693bb,9631,"Convention collective départementale des exploitations agricoles Puy de Dôme"
d95b532a-f59f-4ea7-92af-03412d67fc56,9641,"Convention collective départementale des exploitations agricoles Pyrénées Atlantiques"
64a3227c-efc8-4196-8e38-71ecd814b24c,9651,"Convention collective départementale des exploitations agricoles Hautes Pyrénées"
abb2bfd5-9d96-45a2-ae9a-37c2ab1f7775,9661,"Convention collective départementale des exploitations pépinières horticulture Pyrénées Orientales"
6fec4a63-eb10-435e-9fbc-30e502a97661,9691,"Convention collective départementale des exploitations agricoles Rhône"
e0d416d6-ec81-4ff8-9fb0-7877abd65dbf,9711,"Convention collective départementale des exploitations forestières Saône et Loire"
830331ca-7c9a-4792-8f3d-69d06bad15b3,9712,"Convention collective départementale des exploitations agricoles Saône et Loire"
9aa9a546-555f-4ee7-96c1-02e4f0168cee,9721,"Convention collective départementale des exploitations polyculture élevage Sarthe"
6107e1c7-474d-4772-8213-b5cf84d2b557,9722,"Convention collective départementale des exploitations pépinières horticulture Sarthe"
08737ed2-5aa8-4e84-bd38-757a7857688a,9723,"Convention collective départementale des exploitations maraîchères Sarthe"
163b0374-0da1-4a05-a996-4ad1c0f8efed,9725,"Convention collective départementale des champignonnières Sarthe"
f67e77d0-ea90-4171-9697-bd994f91132a,9761,"Convention collective départementale des exploitations agricoles Seine Maritime"
5d9e6aab-4178-4859-85c0-288af1a2a4aa,9762,"Convention collective départementale des exploitations maraîchères Seine Maritime"
c480f6e8-a14c-44d2-8aa5-d4f00bfad34a,9791,"Convention collective départementale des exploitations agricoles Deux Sèvres"
9e30040f-8562-46a6-a4e8-a042b5c5669f,9801,"Convention collective départementale des exploitations forestières Somme"
c90df46c-4ea9-471a-8588-4cf305d2381c,9802,"Convention collective départementale des exploitations polyculture élevage et CUMA, ETAR Somme"
c92fd12e-ce9a-41b7-959f-987db94d7e3c,9811,"Convention collective départementale des exploitations agricoles Tarn"
fb47f146-ba34-4fcd-bab7-24f6cfce328f,9821,"Convention collective départementale des exploitations agricoles Tarn et Garonne"
b3af089d-b416-4507-815f-35098b0a0699,9831,"Convention collective départementale des exploitations agricoles Var"
612902c4-7f07-482f-a64d-8e3746963b72,9841,"Convention collective départementale des exploitations agricoles Vaucluse"
d3678418-1ac4-4da8-aab1-0816b5c0e92b,9851,"Convention collective départementale des exploitations polyculture élevage Vendée"
45c21bac-1679-49d6-a636-19b11150dd9c,9852,"Convention collective départementale des exploitations pépinières horticulture Vendée"
2d27bf94-8638-43cf-bdbb-e7d60e4c0551,9853,"Convention collective départementale des exploitations maraîchères Vendée"
fb08008f-7ed5-4f51-a6ac-28bec046151b,9862,"Convention collective départementale des champignonnières Vienne"
9c220902-b934-4887-ba64-13924ad95179,9871,"Convention collective départementale des exploitations agricoles Haute Vienne"
1cd37448-8381-4f07-8144-181ea51d7084,9891,"Convention collective départementale des exploitations forestières Yonne"
9abb5c16-0384-4099-a79a-c96241159675,9971,"Convention collective départementale des exploitations bananières Martinique"
54b661f7-48cd-44cd-8aa6-098c51aa97b4,9972,"Convention collective départementale des exploitations agricoles Guyane"
